clade_name	ERR479038.txt_reads_count	ERR479147.txt_reads_count	ERR479310.txt_reads_count	ERR479277.txt_reads_count	ERR479055.txt_reads_count	ERR479308.txt_reads_count	ERR479309.txt_reads_count	ERR479010.txt_reads_count	ERR479223.txt_reads_count	ERR479178.txt_reads_count	ERR479148.txt_reads_count	ERR479318.txt_reads_count	ERR479221.txt_reads_count	ERR479357.txt_reads_count	ERR479243.txt_reads_count	ERR479278.txt_reads_count	ERR479026.txt_reads_count	ERR479127.txt_reads_count	ERR479083.txt_reads_count	ERR479246.txt_reads_count	ERR479253.txt_reads_count	ERR479194.txt_reads_count	ERR479077.txt_reads_count	ERR479139.txt_reads_count	ERR479276.txt_reads_count	ERR479066.txt_reads_count	ERR479255.txt_reads_count	ERR479247.txt_reads_count	ERR479390.txt_reads_count	ERR479285.txt_reads_count	ERR479028.txt_reads_count	ERR479219.txt_reads_count	ERR479252.txt_reads_count	ERR479417.txt_reads_count	ERR479302.txt_reads_count	ERR479356.txt_reads_count	ERR479138.txt_reads_count	ERR479311.txt_reads_count	ERR479358.txt_reads_count	ERR479222.txt_reads_count	ERR479113.txt_reads_count	ERR479256.txt_reads_count	ERR479354.txt_reads_count	ERR479193.txt_reads_count	ERR478985.txt_reads_count	ERR479416.txt_reads_count	ERR479199.txt_reads_count	ERR479149.txt_reads_count	ERR479053.txt_reads_count	ERR479054.txt_reads_count	ERR479292.txt_reads_count	ERR479332.txt_reads_count	ERR479359.txt_reads_count	ERR479032.txt_reads_count	ERR479258.txt_reads_count	ERR479348.txt_reads_count	ERR479031.txt_reads_count	ERR479125.txt_reads_count	ERR479361.txt_reads_count	ERR479237.txt_reads_count	ERR479331.txt_reads_count	ERR479351.txt_reads_count	ERR479284.txt_reads_count	ERR479025.txt_reads_count	ERR479334.txt_reads_count	ERR479112.txt_reads_count	ERR479180.txt_reads_count	ERR479303.txt_reads_count	ERR479116.txt_reads_count	ERR479065.txt_reads_count	ERR479024.txt_reads_count	ERR479353.txt_reads_count	ERR479126.txt_reads_count	ERR479177.txt_reads_count	ERR479254.txt_reads_count	ERR479352.txt_reads_count	ERR479111.txt_reads_count	ERR479200.txt_reads_count	ERR479173.txt_reads_count	ERR479245.txt_reads_count	ERR478969.txt_reads_count	ERR479030.txt_reads_count	ERR479360.txt_reads_count	ERR479291.txt_reads_count	ERR479220.txt_reads_count	ERR479333.txt_reads_count	ERR479349.txt_reads_count	ERR479174.txt_reads_count	ERR479248.txt_reads_count	ERR479415.txt_reads_count	ERR479037.txt_reads_count	ERR479146.txt_reads_count	ERR479236.txt_reads_count	ERR479389.txt_reads_count	ERR479418.txt_reads_count	ERR479114.txt_reads_count	ERR478984.txt_reads_count	ERR479317.txt_reads_count	ERR479078.txt_reads_count	ERR479029.txt_reads_count	ERR479124.txt_reads_count	ERR479244.txt_reads_count	ERR479176.txt_reads_count	ERR479011.txt_reads_count	ERR479027.txt_reads_count	ERR479350.txt_reads_count	ERR479257.txt_reads_count	ERR479179.txt_reads_count	ERR479117.txt_reads_count	ERR479355.txt_reads_count	ERR479279.txt_reads_count	ERR479290.txt_reads_count	ERR479251.txt_reads_count	ERR479293.txt_reads_count	ERR479056.txt_reads_count	ERR479084.txt_reads_count	ERR479316.txt_reads_count	ERR479224.txt_reads_count	ERR479115.txt_reads_count	ERR479235.txt_reads_count
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3602|s__GGB3602_SGB4574																																																																					176.0																																								3446.0										318.0	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB79395|s__GGB79395_SGB105947																																																																					704.0																																								5004.0										614.0	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Stomatobaculum|s__Stomatobaculum_longum																																																																					1276.0																																								8936.0										2010.0	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__GGB1354|s__GGB1354_SGB1818																																																																					77498.0																																								222612.0										80560.0	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_michiganensis																																																																					695498.0																																								2446110.0										703548.0	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae|g__Abiotrophia|s__Abiotrophia_sp_HMSC24B09																																																																								1844.0																																																
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter_kilianii																																																																									242.0																																															
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae|g__Actinotignum|s__Actinotignum_SGB5108																																																																											56.0																																													
k__Bacteria|p__Actinobacteria|c__CFGB2992|o__OFGB2992|f__FGB2992|g__GGB9411|s__GGB9411_SGB14765																																																																											3072.0																																													
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola_sartorii																																																																											154.0																																													
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__GGB1621|s__GGB1621_SGB2219																																																																											1228.0																																													
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_sp_Marseille_P3923																																																																											31696.0																																													
k__Bacteria|p__Bacteroidetes|c__CFGB35473|o__OFGB35473|f__FGB35473|g__GGB1102|s__GGB1102_SGB1416																																																																											431814.0																																													
k__Bacteria|p__Bacteroidetes|c__CFGB645|o__OFGB645|f__FGB645|g__GGB1590|s__GGB1590_SGB2181																																																																											70224.0																																													
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified|o__Candidatus_Saccharibacteria_unclassified|f__Candidatus_Saccharibacteria_unclassified|g__GGB49434|s__GGB49434_SGB69353																																																																											3970.0																																													
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_malodoratus																																																																											754.0																																													
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_pseudoavium																																																																											2642.0																																													
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__GGB4579|s__GGB4579_SGB6329																																																																											308548.0																																													
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__GGB9593|s__GGB9593_SGB15015																																																																											23556.0																																													
k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840|f__FGB2840|g__GGB9095|s__GGB9095_SGB14026																																																																											16370.0																																													
k__Bacteria|p__Firmicutes|c__CFGB2930|o__OFGB2930|f__FGB2930|g__GGB9252|s__GGB9252_SGB14196																																																																											8648.0																																													
k__Bacteria|p__Firmicutes|c__CFGB4806|o__OFGB4806|f__FGB4806|g__GGB51647|s__GGB51647_SGB20894																																																																											614.0																																													
k__Bacteria|p__Firmicutes|c__CFGB72926|o__OFGB72926|f__FGB72926|g__GGB3614|s__GGB3614_SGB20497																																																																											396.0																																													
k__Bacteria|p__Firmicutes|c__CFGB9773|o__OFGB9773|f__FGB9773|g__GGB25158|s__GGB25158_SGB42321																																																																											824.0																																													
k__Bacteria|p__Firmicutes|c__CFGB9977|o__OFGB9977|f__FGB9977|g__GGB9606|s__GGB9606_SGB15038																																																																											18380.0																																													
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB5113																																																																											1244.0																																													
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB4487|s__GGB4487_SGB6184																																																																											13048.0																																													
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillospiraceae_unclassified|s__Oscillospiraceae_unclassified_SGB15252																																																																											64134.0																																													
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus_champanellensis																																																																											154742.0																																													
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Clostridium_saccharogumia																																																																											8518.0						6934.0																																							
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Lelliottia|s__Lelliottia_amnigena																																																																											13438.0																																													
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Raoultella|s__Raoultella_ornithinolytica																																																																											73628.0																																													
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Puniceicoccales|f__Puniceicoccaceae|g__Puniceicoccaceae_unclassified|s__Puniceicoccaceae_bacterium_Marseille_Q1082																																																																											20416.0																																													
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_SGB5861																																																																												696.0																																												
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_sp_AF16_14LB																																																																													838.0																			544.0																								
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB9532|s__GGB9532_SGB14933																																																																														710.0	1124.0									3530.0																																
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobacterium|s__Methanobacterium_sp_MB1																																																																															328164.0									439608.0																																
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_sp_YY7918																																																																															2578.0									4752.0																																
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Metaruminococcus|s__Candidatus_Metaruminococcus_gallistercoris																																																																															74.0									186.0																																
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_agalactiae																																																																																	10402.0																																							
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__GGB6567|s__GGB6567_SGB9278																																																																																	31900.0																																							
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__GGB74552|s__GGB74552_SGB9275																																																																																	256.0																																							
k__Bacteria|p__Firmicutes|c__CFGB1249|o__OFGB1249|f__FGB1249|g__GGB3033|s__GGB3033_SGB4028																																																																																								586.0																																
k__Bacteria|p__Firmicutes|c__CFGB76347|o__OFGB76347|f__FGB76347|g__GGB42689|s__GGB42689_SGB59892																																																																																								84.0																																
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_paraputrificum																																																																																								1694.0																																
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__GGB9400|s__GGB9400_SGB14745																																																																																											1000.0																													
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella|s__Alloprevotella_SGB1483																																																																																											1172.0																													
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Catonella|s__Catonella_morbi																																																																																											166.0																													
