clade_name	ERR479190.txt_reads_count	ERR479384.txt_reads_count	ERR479182.txt_reads_count	ERR479306.txt_reads_count	ERR479136.txt_reads_count	ERR479098.txt_reads_count	ERR479202.txt_reads_count	ERR479382.txt_reads_count	ERR479070.txt_reads_count	ERR479227.txt_reads_count	ERR479013.txt_reads_count	ERR479233.txt_reads_count	ERR479330.txt_reads_count	ERR479383.txt_reads_count	ERR479301.txt_reads_count	ERR479088.txt_reads_count	ERR479327.txt_reads_count	ERR479232.txt_reads_count	ERR479106.txt_reads_count	ERR479161.txt_reads_count	ERR479104.txt_reads_count	ERR479007.txt_reads_count	ERR479344.txt_reads_count	ERR479086.txt_reads_count	ERR479208.txt_reads_count	ERR479085.txt_reads_count	ERR479006.txt_reads_count	ERR479122.txt_reads_count	ERR479307.txt_reads_count	ERR479281.txt_reads_count	ERR479304.txt_reads_count	ERR479364.txt_reads_count	ERR479299.txt_reads_count	ERR479075.txt_reads_count	ERR479191.txt_reads_count	ERR479207.txt_reads_count	ERR479347.txt_reads_count	ERR479189.txt_reads_count	ERR479181.txt_reads_count	ERR479076.txt_reads_count	ERR479239.txt_reads_count	ERR479067.txt_reads_count	ERR479162.txt_reads_count	ERR479230.txt_reads_count	ERR479069.txt_reads_count	ERR479008.txt_reads_count	ERR479343.txt_reads_count	ERR479238.txt_reads_count	ERR479280.txt_reads_count	ERR479218.txt_reads_count	ERR479362.txt_reads_count	ERR479363.txt_reads_count	ERR479282.txt_reads_count	ERR479187.txt_reads_count	ERR479009.txt_reads_count	ERR479228.txt_reads_count	ERR479298.txt_reads_count	ERR479231.txt_reads_count	ERR479300.txt_reads_count	ERR479240.txt_reads_count	ERR479103.txt_reads_count	ERR479229.txt_reads_count	ERR479068.txt_reads_count	ERR479217.txt_reads_count	ERR479386.txt_reads_count	ERR479097.txt_reads_count	ERR479012.txt_reads_count	ERR479385.txt_reads_count	ERR479105.txt_reads_count	ERR479250.txt_reads_count	ERR479345.txt_reads_count	ERR479188.txt_reads_count	ERR479089.txt_reads_count	ERR479234.txt_reads_count	ERR479137.txt_reads_count	ERR479365.txt_reads_count	ERR479192.txt_reads_count	ERR479283.txt_reads_count	ERR479249.txt_reads_count	ERR478999.txt_reads_count	ERR479087.txt_reads_count	ERR479328.txt_reads_count	ERR479058.txt_reads_count	ERR479305.txt_reads_count	ERR479346.txt_reads_count	ERR479164.txt_reads_count	ERR479090.txt_reads_count	ERR479163.txt_reads_count	ERR479201.txt_reads_count	ERR479057.txt_reads_count	ERR479123.txt_reads_count	ERR479329.txt_reads_count
k__Bacteria|p__Firmicutes|c__CFGB9298|o__OFGB9298|f__FGB9298|g__GGB27377|s__GGB27377_SGB13972																																																		92304.0							4888266.0							94320.0																												
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Butyricicoccus|s__Butyricicoccus_SGB14990																																																		4932.0														4750.0																												
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_disporicum																																																		3156.0							4912.0							3952.0																												
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB3532|s__GGB3532_SGB4720																																																		3424.0														3690.0																												
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB3626|s__GGB3626_SGB4905																																																		830.0														592.0																			1140.0							2536.0		
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_SGB14221																																																		14324.0														15956.0																												
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB79920|s__GGB79920_SGB4920																																																		8176.0														7628.0																												
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Porcincola|s__Porcincola_intestinalis																																																		183128.0														189902.0																												
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9729|s__GGB9729_SGB69197																																																		3690.0														2840.0																												
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Anaerolactibacter|s__Anaerolactibacter_SGB36921																																																		298.0																																										
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Anaerolactibacter|s__Anaerolactibacter_massiliensis																																																		200628.0														208388.0																												
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister_hominis																																																		311210.0														319750.0																												
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Lawsonibacter|s__Lawsonibacter_sp_NSJ_52																																																						962.0																		1060.0								334.0												
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_SGB14351																																																									3490.0																																			
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola_sartorii																																																									454.0																																			
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_SGB15266																																																									62850.0				582.0							1196.0																								
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__GGB1147|s__GGB1147_SGB1474																																																									2951238.0																																			
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__GGB1239|s__GGB1239_SGB1657																																																									529038.0																																			
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__GGB1243|s__GGB1243_SGB1663																																																									1027120.0																																			
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__GGB1247|s__GGB1247_SGB1668																																																									716830.0																																			
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__GGB33085|s__GGB33085_SGB1672																																																									89446.0																																			
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_SGB1635																																																									53858.0																																			
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri_clade_D																																																									34755286.0																										1727314.0							2723442.0		
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri_clade_M																																																									36.0																																			
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__GGB1663|s__GGB1663_SGB2278																																																									3520.0																																			
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Gallalistipes|s__Gallalistipes_aquisgranensis																																																									13554.0																																			
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_massiliensis																																																									134690.0																																			
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_sp_TM07_1AC																																																									408.0																																			
k__Bacteria|p__Bacteroidetes|c__CFGB4448|o__OFGB4448|f__FGB4448|g__GGB1617|s__GGB1617_SGB2214																																																									97048.0																																			
k__Bacteria|p__Bacteroidetes|c__CFGB645|o__OFGB645|f__FGB645|g__GGB1590|s__GGB1590_SGB2181																																																									7756.0																																			
k__Bacteria|p__Bacteroidetes|c__CFGB658|o__OFGB658|f__FGB658|g__GGB1627|s__GGB1627_SGB2229																																																									613456.0																																			
k__Bacteria|p__Bacteroidetes|c__CFGB72486|o__OFGB72486|f__FGB72486|g__GGB1633|s__GGB1633_SGB2241																																																									252922.0																																			
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Nanoperiomorbia|o__Candidatus_Nanoperiomorbales|f__Candidatus_Nanoperiomorbaceae|g__Candidatus_Nanoperiomorbus|s__Candidatus_Nanoperiomorbus_periodonticus																																																									80.0																																			
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Nanosyncoccalia|o__Candidatus_Nanogingivales|f__Candidatus_Nanogingivalaceae|g__GGB12785|s__GGB12785_SGB19823																																																									4682.0																																			
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__GGB4657|s__GGB4657_SGB6444																																																									8550.0																																			
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__GGB6517|s__GGB6517_SGB9204																																																									4512.0																																			
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__GGB13472|s__GGB13472_SGB15193																																																									118.0																																			
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__GGB4577|s__GGB4577_SGB6327																																																									123386.0																																			
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__GGB4605|s__GGB4605_SGB6378																																																									6398.0																																			
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__GGB74370|s__GGB74370_SGB15017																																																									41334.0																																			
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__GGB9594|s__GGB9594_SGB15016																																																									18752.0																																			
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__GGB9595|s__GGB9595_SGB15019																																																									8076.0																																			
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Weissella|s__Weissella_viridescens																																																									3702.0																																			
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_petauri																																																									6936.0																																			
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_pasteurianus																																																									1350.0													649742.0									516414.0													
k__Bacteria|p__Firmicutes|c__CFGB10325|o__OFGB10325|f__FGB10325|g__GGB4669|s__GGB4669_SGB6458																																																									9880.0																																			
k__Bacteria|p__Firmicutes|c__CFGB1260|o__OFGB1260|f__FGB1260|g__GGB29535|s__GGB29535_SGB36365																																																									38766.0																																			
k__Bacteria|p__Firmicutes|c__CFGB1337|o__OFGB1337|f__FGB1337|g__GGB3185|s__GGB3185_SGB4208																																																									4052.0																																			
k__Bacteria|p__Firmicutes|c__CFGB1337|o__OFGB1337|f__FGB1337|g__GGB3253|s__GGB3253_SGB4300																																																									72384.0																																			
k__Bacteria|p__Firmicutes|c__CFGB1355|o__OFGB1355|f__FGB1355|g__GGB3306|s__GGB3306_SGB4373																																																									16166.0																																			
k__Bacteria|p__Firmicutes|c__CFGB1800|o__OFGB1800|f__FGB1800|g__GGB4774|s__GGB4774_SGB6609																																																									10896.0																				342.0						7234.0							10002.0		
k__Bacteria|p__Firmicutes|c__CFGB2833|o__OFGB2833|f__FGB2833|g__GGB9057|s__GGB9057_SGB13967																																																									130.0																																			
k__Bacteria|p__Firmicutes|c__CFGB28372|o__OFGB28372|f__FGB28372|g__GGB9083|s__GGB9083_SGB14011																																																									53160.0																																			
k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840|f__FGB2840|g__GGB9095|s__GGB9095_SGB14026																																																									676.0																																			
k__Bacteria|p__Firmicutes|c__CFGB2863|o__OFGB2863|f__FGB2863|g__GGB9150|s__GGB9150_SGB14085																																																									40352.0																																			
k__Bacteria|p__Firmicutes|c__CFGB2947|o__OFGB2947|f__FGB2947|g__GGB38716|s__GGB38716_SGB14237																																																									11152.0																																			
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068|f__FGB3068|g__GGB48168|s__GGB48168_SGB66171																																																									1990.0																																			
k__Bacteria|p__Firmicutes|c__CFGB330|o__OFGB330|f__FGB330|g__GGB756|s__GGB756_SGB993																																																									58794.0																																			
k__Bacteria|p__Firmicutes|c__CFGB58291|o__OFGB58291|f__FGB58291|g__GGB9264|s__GGB9264_SGB14212																																																									364.0																																			
k__Bacteria|p__Firmicutes|c__CFGB76784|o__OFGB76784|f__FGB76784|g__GGB9583|s__GGB9583_SGB15004																																																									19208.0																																			
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Metaruminococcus|s__Candidatus_Metaruminococcus_gallistercoris																																																									2024.0																																			
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB26969																																																									850.0																																			
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB4751																																																									13274.0																																			
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB4907																																																									656.0																																			
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB4913																																																									938.0																																			
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB5113																																																									1378.0																																			
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_culturomicium																																																									10404.0																																			
