clade_name	ERR479322.txt_reads_count	ERR479324.txt_reads_count	ERR479392.txt_reads_count	ERR479150.txt_reads_count	ERR479158.txt_reads_count	ERR479268.txt_reads_count	ERR478996.txt_reads_count	ERR479052.txt_reads_count	ERR479404.txt_reads_count	ERR479321.txt_reads_count	ERR479205.txt_reads_count	ERR479195.txt_reads_count	ERR479325.txt_reads_count	ERR479393.txt_reads_count	ERR478974.txt_reads_count	ERR479082.txt_reads_count	ERR479102.txt_reads_count	ERR479326.txt_reads_count	ERR478992.txt_reads_count	ERR479034.txt_reads_count	ERR479033.txt_reads_count	ERR479381.txt_reads_count	ERR479288.txt_reads_count	ERR479064.txt_reads_count	ERR479408.txt_reads_count	ERR479265.txt_reads_count	ERR479129.txt_reads_count	ERR479203.txt_reads_count	ERR479130.txt_reads_count	ERR479413.txt_reads_count	ERR479287.txt_reads_count	ERR479297.txt_reads_count	ERR478964.txt_reads_count	ERR479206.txt_reads_count	ERR479204.txt_reads_count	ERR478975.txt_reads_count	ERR479323.txt_reads_count	ERR479414.txt_reads_count	ERR479091.txt_reads_count	ERR479379.txt_reads_count	ERR478960.txt_reads_count	ERR478997.txt_reads_count	ERR478990.txt_reads_count	ERR479263.txt_reads_count	ERR479109.txt_reads_count	ERR479017.txt_reads_count	ERR479394.txt_reads_count	ERR479272.txt_reads_count	ERR479159.txt_reads_count	ERR479003.txt_reads_count	ERR479016.txt_reads_count	ERR479045.txt_reads_count	ERR478959.txt_reads_count	ERR479289.txt_reads_count	ERR479264.txt_reads_count	ERR478962.txt_reads_count	ERR479341.txt_reads_count	ERR479267.txt_reads_count	ERR479134.txt_reads_count	ERR479157.txt_reads_count	ERR479000.txt_reads_count	ERR479401.txt_reads_count	ERR479110.txt_reads_count	ERR479274.txt_reads_count	ERR479378.txt_reads_count	ERR479275.txt_reads_count	ERR479063.txt_reads_count	ERR479197.txt_reads_count	ERR479099.txt_reads_count	ERR479043.txt_reads_count	ERR479286.txt_reads_count	ERR479296.txt_reads_count	ERR479198.txt_reads_count	ERR479342.txt_reads_count	ERR479294.txt_reads_count	ERR479131.txt_reads_count	ERR479135.txt_reads_count	ERR479196.txt_reads_count	ERR479133.txt_reads_count	ERR479081.txt_reads_count	ERR479014.txt_reads_count	ERR479079.txt_reads_count	ERR479015.txt_reads_count	ERR479035.txt_reads_count	ERR478995.txt_reads_count	ERR479167.txt_reads_count	ERR478965.txt_reads_count	ERR479271.txt_reads_count	ERR478966.txt_reads_count	ERR479269.txt_reads_count	ERR479403.txt_reads_count	ERR479152.txt_reads_count	ERR479036.txt_reads_count	ERR479080.txt_reads_count	ERR479168.txt_reads_count	ERR479108.txt_reads_count	ERR479339.txt_reads_count	ERR478991.txt_reads_count	ERR479391.txt_reads_count	ERR479047.txt_reads_count	ERR479320.txt_reads_count	ERR478961.txt_reads_count	ERR478958.txt_reads_count	ERR479107.txt_reads_count	ERR479048.txt_reads_count	ERR479092.txt_reads_count	ERR479319.txt_reads_count	ERR479041.txt_reads_count	ERR479001.txt_reads_count	ERR479160.txt_reads_count	ERR479046.txt_reads_count	ERR478963.txt_reads_count	ERR479101.txt_reads_count	ERR479405.txt_reads_count	ERR479340.txt_reads_count	ERR479402.txt_reads_count	ERR479380.txt_reads_count	ERR479407.txt_reads_count	ERR479050.txt_reads_count	ERR479270.txt_reads_count	ERR479295.txt_reads_count	ERR479002.txt_reads_count	ERR479273.txt_reads_count	ERR479132.txt_reads_count	ERR479042.txt_reads_count	ERR479153.txt_reads_count	ERR479128.txt_reads_count	ERR479051.txt_reads_count	ERR478967.txt_reads_count	ERR479406.txt_reads_count	ERR479100.txt_reads_count	ERR479266.txt_reads_count	ERR478993.txt_reads_count	ERR479049.txt_reads_count	ERR479044.txt_reads_count
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercorirosoris											9876.0																4324.0	8998.0	3686.0					9288.0	8792.0																																			7624.0						1954.0																																																			2798.0								6890.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_SGB2313											852708.0					6872.0												861862.0				73108.0		862530.0	875336.0											472490.0					472300.0																			1988.0		75108.0			71076.0					6756.0	475958.0	7184.0	484346.0											6546.0																											76370.0														1590.0
k__Bacteria|p__Bacteroidetes|c__CFGB59744|o__OFGB59744|f__FGB59744|g__GGB59744|s__GGB59744_SGB2275											8392.0																	7170.0						7022.0	8188.0						28028.0												28750.0						102686.0					3206.0		3878.0											104448.0		102310.0																							30304.0	29976.0																					107836.0											
k__Bacteria|p__Bacteroidetes|c__CFGB602|o__OFGB602|f__FGB602|g__GGB1420|s__GGB1420_SGB1957											26984.0				32810.0				82516.0				2522.0					24898.0			5424.0			25526.0	26984.0	28084.0							80694.0											2634.0					33140.0												3450.0						30108.0		32888.0																			76020.0																										34090.0									84316.0		
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__GGB33512|s__GGB33512_SGB15201											25978.0																	28248.0						27876.0	26270.0													10186.0																																								8916.0																																10870.0			11330.0												
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__GGB33512|s__GGB33512_SGB15202											86698.0														592.0		12224.0	87396.0	10980.0					88508.0	86454.0																																									10246.0																																						68.0													12066.0			136.0					
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Latilactobacillus|s__Latilactobacillus_sakei											12126.0							1026.0						33164.0				13652.0						14798.0	12996.0					342.0																											26648.0																																																																				
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Leuconostoc|s__Leuconostoc_mesenteroides											3006.0					2880.0	1168.0			13196.0	14114.0			2636.0				1040.0					532.0	1832.0	2046.0																	2438.0					2824.0									716.0	2626.0		142.0					3746.0						3394.0		3366.0		13220.0			262.0		406.0				13372.0	4088.0						2226.0					2606.0						2194.0		2454.0																598.0						
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_laudensis											1590.0																	1922.0						2346.0	1304.0																																																																																																				
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_SGB14888											5982.0			190.0			648.0						302.0			8892.0		5802.0						5446.0	5124.0									9110.0				1742.0							7930.0																																	1974.0																				7380.0					990.0	234.0						2308.0			1214.0		10558.0					194.0		7634.0			
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227|f__FGB1227|g__GGB3001|s__GGB3001_SGB3992											171734.0																46496.0	176708.0	47214.0					175410.0	167510.0																																		4442.0							46246.0														128.0																																					44442.0				3796.0				
k__Bacteria|p__Firmicutes|c__CFGB1262|o__OFGB1262|f__FGB1262|g__GGB3061|s__GGB3061_SGB4063											856.0				1458.0				2500.0			144.0	338.0		4264.0			1730.0			96.0			1470.0	1194.0	1250.0			1614.0				1532.0											236.0																							196.0		48.0								50.0											1992.0			1906.0					522.0	1928.0							3516.0				4494.0											50.0	3076.0			2946.0		
k__Bacteria|p__Firmicutes|c__CFGB1292|o__OFGB1292|f__FGB1292|g__GGB3109|s__GGB3109_SGB4119											11946.0	22332.0	636.0			33710.0		636.0										8982.0						15144.0	16174.0													984.0								9348.0	492.0											20518.0	12920.0				18316.0					25892.0		41242.0		28350.0												35722.0			3028.0															9528.0			7586.0					1940.0			502.0								8034.0				
k__Bacteria|p__Firmicutes|c__CFGB2915|o__OFGB2915|f__FGB2915|g__GGB36267|s__GGB36267_SGB14177											18680.0			234.0	242.0	5658.0												19018.0						20614.0	18466.0				3428.0								316.0																																	4798.0		4542.0												5574.0												3806.0																													
k__Bacteria|p__Firmicutes|c__CFGB2957|o__OFGB2957|f__FGB2957|g__GGB9299|s__GGB9299_SGB14260											7622.0																	11080.0						10218.0	8272.0													2140.0																																								2382.0																																1760.0			3396.0												
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068|f__FGB3068|g__GGB48168|s__GGB48168_SGB66171											8228.0																	8072.0						9706.0	9796.0																																																																																																				
k__Bacteria|p__Firmicutes|c__CFGB3070|o__OFGB3070|f__FGB3070|g__GGB9775|s__GGB9775_SGB15395											15294.0								310.0									17492.0					4044.0	16416.0	15248.0											23704.0					28532.0								1994.0																		1512.0		1894.0		24416.0		25492.0				390.0		2546.0									156.0																										2314.0					1798.0				154.0		
k__Bacteria|p__Firmicutes|c__CFGB40183|o__OFGB40183|f__FGB40183|g__GGB42389|s__GGB42389_SGB59559											3514.0				6184.0			270.0						5040.0	13556.0			5044.0						4620.0	4620.0	5866.0					4400.0												4212.0														4700.0																																			3854.0	3806.0											14112.0				12956.0												13322.0					
k__Bacteria|p__Firmicutes|c__CFGB41777|o__OFGB41777|f__FGB41777|g__GGB3323|s__GGB3323_SGB4400											13088.0																	15030.0						14426.0	14026.0																																																																																																				
k__Bacteria|p__Firmicutes|c__CFGB72926|o__OFGB72926|f__FGB72926|g__GGB3614|s__GGB3614_SGB4886											19176.0											72.0						16776.0					41822.0	20162.0	19242.0				17610.0																									5282.0		3802.0																					40760.0		38662.0																	13134.0																							37890.0						
k__Bacteria|p__Firmicutes|c__CFGB75721|o__OFGB75721|f__FGB75721|g__GGB9524|s__GGB9524_SGB14924											50548.0				1868.0				1144.0					524.0	29162.0			47318.0						48180.0	48160.0	376.0					161570.0		928.0										158942.0				1156.0																	984.0																								1770.0			5280.0	153464.0	159342.0				4244.0							29836.0				29346.0												30404.0			2278.0		
k__Bacteria|p__Firmicutes|c__CFGB75922|o__OFGB75922|f__FGB75922|g__GGB34900|s__GGB34900_SGB14891											11522.0				8360.0									1990.0	4630.0		11224.0	12474.0	8696.0					10730.0	11834.0	6864.0	94.0																														1734.0		7334.0	10320.0						8846.0																																						2832.0				5424.0									7920.0			2852.0	10196.0				7780.0
k__Bacteria|p__Firmicutes|c__CFGB76016|o__OFGB76016|f__FGB76016|g__GGB3123|s__GGB3123_SGB4135											18898.0																	20510.0						23032.0	21718.0																																																																																																				
k__Bacteria|p__Firmicutes|c__CFGB76779|o__OFGB76779|f__FGB76779|g__GGB45497|s__GGB45497_SGB63169											860.0																	1160.0						1622.0	1188.0											1698.0					1104.0								4176.0																		2388.0		2902.0		2162.0		1484.0																																								602.0	4370.0											
k__Bacteria|p__Firmicutes|c__CFGB76783|o__OFGB76783|f__FGB76783|g__GGB9695|s__GGB9695_SGB15209											940.0																							646.0	398.0													4520.0																																								4404.0																																3854.0			4666.0												
k__Bacteria|p__Firmicutes|c__CFGB9536|o__OFGB9536|f__FGB9536|g__GGB28474|s__GGB28474_SGB41058											5438.0																	5170.0						5694.0	5382.0																																																																																																				
k__Bacteria|p__Firmicutes|c__CFGB9581|o__OFGB9581|f__FGB9581|g__GGB9581|s__GGB9581_SGB4365											305914.0																	326950.0						315784.0	316410.0				21882.0													737992.0		172.0					625656.0											668198.0	282.0						624818.0		623942.0																					748492.0					738100.0	17180.0					755586.0													643614.0											617654.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Metaruminococcus|s__Candidatus_Metaruminococcus_gallistercoris											218.0																								110.0											370.0					630.0																														542.0		734.0																																																				
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Neochristensenella|s__Candidatus_Neochristensenella_gallicola											726.0																	1028.0						1952.0	1182.0				19968.0		936.0												1268.0																																																	354.0	438.0			19158.0																													
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Pararuminococcus|s__Candidatus_Pararuminococcus_gallinarum											2112.0			948.0	82.0				168.0					730.0	1600.0		7852.0	2544.0	8456.0				382.0	2520.0	2408.0						1252.0		104.0			1456.0	884.0	1232.0			1742.0		750.0								168.0						268.0			792.0						7832.0					1730.0		1792.0			386.0	710.0	1660.0	982.0						284.0			84.0				606.0	798.0											1674.0				1504.0		1508.0			1380.0				8564.0	20.0	536.0	1128.0			366.0		1422.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Pseudobutyricicoccus|s__Candidatus_Pseudobutyricicoccus_lothianensis											4408.0				1818.0									15632.0	246.0			3218.0						2710.0	3474.0	1382.0										7312.0		3354.0		896.0	8156.0		238.0	120.0							1898.0						10604.0														7306.0		7680.0					4810.0															248.0											674.0				314.0		5032.0		956.0	4166.0							784.0					
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Schneewindia|s__Candidatus_Schneewindia_gallinarum											472.0																886.0	388.0	966.0					478.0	292.0											42.0													36730.0											1770.0						1184.0	36848.0		37064.0				20.0																																									36694.0			634.0								1764.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB2982|s__GGB2982_SGB3964											12676.0		9210.0					11764.0	16464.0						22218.0	754.0		14042.0						12900.0	12786.0				3010.0				13706.0	1108.0				9958.0							214.0									2592.0		2226.0				2376.0																4824.0		9158.0							4380.0			12192.0								1866.0								21232.0				24018.0		11300.0			10242.0							21828.0		1068.0	12754.0		668.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB9537|s__GGB9537_SGB14940											1538.0				4608.0													2056.0						1902.0	1440.0	2416.0														350.0									964.0		548.0																1242.0		1126.0																														1344.0													138.0		1932.0											
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium_H8											27004.0								13288.0						16460.0			27774.0						25732.0	26218.0								12880.0					1552.0																																								2714.0		130.0								12790.0																15646.0				14468.0		1702.0			1062.0							14532.0			11868.0		
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB42639|s__GGB42639_SGB59836											122.0		13800.0					19478.0										1318.0																																																																																																											
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB9782|s__GGB9782_SGB15403											11604.0			570.0					10634.0					2296.0				10378.0						9364.0	8372.0								8964.0																								172.0																															10344.0																258.0																1186.0			10160.0		
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Lactonifactor|s__Lactonifactor_longoviformis											2206.0																	2084.0						800.0	1940.0																						560.0																	1014.0																																																													
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium_BX7											36.0																																																																																																																										218.0		
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Intestinimonas|s__Intestinimonas_massiliensis											7482.0		1432.0					1282.0										6848.0						7096.0	7034.0						8484.0							3858.0					9196.0						9398.0																		10154.0		9128.0									4692.0														7924.0	8678.0																	4936.0			4556.0	9826.0				350.0						72.0	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Catenibacillus|s__Catenibacillus_scindens											26.0		1732.0		378.0			2642.0					3080.0		292.0		2594.0	348.0	2934.0		2702.0															630.0		26.0			996.0			2728.0																	2660.0					2558.0					854.0		744.0					298.0																										298.0				108.0		26.0			326.0				2860.0			188.0					
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3497|s__GGB3497_SGB4672											62512.0																	61518.0						64084.0	59846.0													40940.0																																								46014.0																																46508.0			45536.0												
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium_sp_An131											2706.0		2554.0					4494.0									1330.0	2620.0	1436.0					2730.0	3290.0											368.0					244.0																									1596.0					392.0		124.0																																												1220.0								
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_BX3											2138.0				19376.0				50870.0			8478.0	12518.0	108960.0				1496.0		6132.0	12068.0	2910.0		2306.0	1656.0	17910.0		5246.0	5534.0	9504.0	53936.0		51750.0		80612.0	67696.0		49142.0		41690.0	66286.0		52374.0	11108.0							46354.0		82252.0		10332.0		86262.0				12786.0	1890.0			1942.0						68404.0		69784.0			1798.0		51716.0							72.0	76104.0	60952.0	47474.0				58500.0	57486.0	84530.0		4470.0		10476.0	42258.0						49764.0		8662.0			48702.0	2352.0	41578.0	49074.0		15166.0								52138.0		
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Anaerofilum|s__Anaerofilum_sp_BX8											3424.0																158.0	3448.0	268.0					3980.0	2766.0						5472.0												7318.0						622.0											944.0						406.0	442.0		440.0									158.0														6854.0	7666.0																					314.0			316.0								854.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Anaerotruncus|s__Anaerotruncus_massiliensis											17646.0																	18802.0						19326.0	18816.0											2124.0					1594.0								17046.0																		15818.0		14676.0		1420.0		996.0																																									17644.0											
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Dysosmobacter|s__Dysosmobacter_SGB15074											2242.0				16080.0													2288.0						2778.0	1892.0	11966.0																																																																																																			
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Flavonifractor|s__Flavonifractor_sp_AGMB03687											6174.0																	6574.0						7548.0	6296.0																																																																																																				
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Flavonifractor|s__Flavonifractor_sp_An10											504.0																	1170.0						606.0	428.0											2552.0					3438.0																														4616.0		4146.0																																																				
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB32900|s__GGB32900_SGB53446											8352.0																	9038.0						9110.0	8798.0																						2200.0																	2866.0																																																													
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9495|s__GGB9495_SGB14892											116.0																																																																																																																												
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9619|s__GGB9619_SGB15067											10136.0													146.0				8458.0						8190.0	11374.0													1212.0																			288.0																					1450.0																																2322.0			1662.0												
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9719|s__GGB9719_SGB15272											7472.0		792.0		3100.0	2388.0		1278.0					1120.0	2326.0			68.0	8654.0			542.0		3752.0	8482.0	7818.0	1912.0																		1362.0													1730.0			14996.0	1978.0									3208.0		2992.0					3772.0		4602.0				132.0	3526.0																													562.0						3020.0						14148.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9724|s__GGB9724_SGB15278											9932.0															2640.0		10762.0						9778.0	9090.0						4608.0			3938.0									6220.0		3710.0																																															6480.0	5946.0																													2806.0			
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillospiraceae_unclassified|s__Oscillospiraceae_bacterium_BX1											1216.0								188.0									3514.0						2972.0	2812.0																																																																	192.0																																			
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Phocea|s__Phocea_massiliensis											788.0		806.0					1606.0							782.0			676.0					1118.0	1612.0	870.0																																																				1818.0		2478.0																									434.0				688.0											1126.0	744.0					
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Amedibacillus|s__Amedibacillus_dolichus											3686.0		17084.0				33982.0	19978.0										4240.0						3806.0	4252.0																																		1142.0																																												34072.0																		1804.0				
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Amedibacterium|s__Amedibacterium_intestinale											85838.0																	86906.0						83188.0	87570.0																																																																																																				
