clade_name,DRR127488,DRR127524,DRR127532,DRR127535,DRR127537,DRR127546,DRR127552,DRR127583,DRR127588,DRR127596,DRR127597,DRR127613,DRR127616,DRR127619,DRR127628,DRR127634,DRR127649,DRR127672,DRR127683,DRR127692,DRR127704,DRR127707,DRR127713,DRR127721,DRR127724,DRR127728,DRR127731,DRR127736,DRR127737,DRR127748,DRR127751,DRR127752,DRR127755,DRR127756,DRR127762,DRR127763,DRR127776,DRR127777,DRR162775,DRR162776,DRR127476,DRR127478,DRR127481,DRR127485,DRR127491,DRR127507,DRR127509,DRR127514,DRR127515,DRR127517,DRR127519,DRR127521,DRR127536,DRR127557,DRR127559,DRR127567,DRR127579,DRR127580,DRR127594,DRR127603,DRR127617,DRR127625,DRR127638,DRR127646,DRR127647,DRR127666,DRR127669,DRR127674,DRR127685,DRR127700,DRR127708,DRR127718,DRR127720,DRR127754,DRR127767,DRR127774,DRR127789,DRR162777,DRR162778,DRR162779
k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified|o__Nitrosopumilales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus_SGB14899,0,0,0,848,0,0,0,0,0,0,9592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5852,0,0,0,0,0,0,0,0,0,0,0,0,0,38648,0,0,0,0,0,0,0,0,0,0,10182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_symbiosum,0,0,61140,0,0,534,0,7678,8582,0,0,12182,0,0,26602,0,0,0,0,0,57366,7990,78566,0,0,0,116672,204546,9712,0,0,5512,2014,666844,0,0,63584,0,8072,901416,41904,270726,14600,0,0,0,67542,3330,9472,4308,207246,679646,76396,412,0,448388,697924,102990,0,0,6170,0,83452,0,136,0,0,69312,0,269018,0,0,32388,23506,8796,0,3832,77206,132,658534
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Luxibacter|s__Luxibacter_massiliensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Merdimonas|s__Merdimonas_faecis,0,0,0,0,0,0,0,0,25290,0,1690,0,0,0,4512,0,0,35654,0,0,0,0,0,0,0,0,996,0,0,0,0,0,0,0,0,0,0,0,0,0,636090,0,0,0,0,0,199464,104270,89986,0,0,0,4394,0,0,0,0,57924,0,0,106314,0,4180,1364,3710,0,0,5344,0,1624,0,0,0,38106,0,0,0,1610,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Fournierella|s__Fournierella_massiliensis,0,0,0,0,0,0,0,0,23020,0,0,0,0,0,45776,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16058,0,0,0,0,0,0,0,0,0,0,0,0,94804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63712,0,0,0,0,0,0,0,0,0,0,0,0,8898,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9661|s__GGB9661_SGB15148,0,0,0,0,0,0,0,0,146360,0,0,0,0,0,0,42064,0,0,0,0,0,0,70368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8324,0,0,0,0,0,0,2750,0,0,16374,230810,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_SGB749,0,0,3928,0,0,0,0,0,0,0,0,0,0,0,0,1690,0,0,0,0,0,39758,0,0,0,0,0,0,0,0,900,0,0,53436,0,0,0,0,0,0,2552,1622,0,0,0,0,208,23436,0,0,0,0,0,0,0,38168,30074,0,0,0,0,0,0,0,0,0,3832,0,0,0,0,0,19516,4176,0,0,0,1168,3138,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_anaerobius,0,0,0,0,0,0,0,0,0,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,0,0,0,0,0,0,27702,0,0,0,3218,0,0,0,17676,0,0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Clostridium_spiroforme,0,0,0,0,466,0,0,0,17764,0,0,0,0,0,12454,0,0,0,0,0,4346,0,0,0,60856,259942,33034,0,0,0,60958,0,452,15830,0,0,53002,0,0,0,6976,0,646,0,0,1458,21076,2260,8598,8258,0,458,0,0,0,0,6406,0,0,0,0,0,0,0,9702,446,12250,0,0,0,0,6944,0,3260,0,0,0,1322,4022,1824
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Erysipelatoclostridium_ramosum,0,0,169320,0,21098,0,101230,14902,98520,340686,0,18454,0,650148,120322,4208,0,2490,33786,430,151936,16500,51776,7242,603250,107864,62952,1667132,0,610220,977348,84734,5376,78410,0,0,677722,0,6334,5516,652630,666900,1744,6646,0,458316,1642,13002,83102,0,423570,523364,0,0,0,139734,55950,0,0,0,104,0,0,0,157528,0,73454,18458,0,1384,0,116396,13490,35440,0,0,1456,109656,0,226266
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Massilimicrobiota|s__Massilimicrobiota_sp_An134,0,0,0,0,0,0,0,0,0,0,0,0,1268,0,5534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5770,0,0,0,0,0,0,41746,0,0,0,0,0,0,0,18528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6420,0,0,0,0,0,0,0,0,0,565338,4938,0,0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Solobacterium|s__Solobacterium_SGB6834,0,0,0,0,0,0,0,0,0,0,0,0,752,0,0,2234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,0,0,0,0,0,0,0,0,1542,0,0,0,3650,3650,0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_intestini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046074,0,0,0,0,667926,21882,0,0,2256008,0,639092,682004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110742,0,0,0,0,0,0,0,701480,0,0,0,115424,0,0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_faecium,0,0,0,0,0,3135576,0,808094,0,302,41236,4632,473328,0,513800,2227952,0,1349946,184354,0,0,0,0,14312,0,363696,0,780048,0,0,0,130398,0,0,406158,0,0,103618,249598,802922,0,0,0,0,0,0,726,0,0,0,0,0,781416,520724,7866,0,0,47840,49198,0,0,0,0,220466,893066,373734,278264,1261734,0,205708,0,0,0,0,0,0,0,16648,171432,282460
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister_pneumosintes,0,0,0,0,0,0,0,0,0,89214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119104,0,0,0,0,0,0,0,0,0,15350,0,52298,0,0,0,0,23560,25526,14794,0,0,73698,28498,0,488,0,4354,0,0,0,0,0,0,94100,0,0,0,0,8968,0,562,0,0,1028,0,0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_massiliensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4130,0,0,0,13176,0,0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_sp_MJR8396C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62756,0,0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_atypica,34144,41622,846,0,347620,5284,0,0,0,4345150,0,0,1536,0,30370,4058,0,0,0,5594,3626,6926,2388,0,256,0,0,0,303188,0,707708,0,1013012,1016712,73462,2020,367198,366754,0,4958,5524,0,0,0,0,529298,0,2228,0,87782,91452,750,560,0,0,18582,398538,4792,1018,0,0,0,0,0,461604,139164,0,0,73088,0,0,0,0,0,0,0,0,54,20314,0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_rogosae,90294,13096,2758,0,188856,0,0,0,0,0,0,0,208,13474,0,0,0,0,0,0,3892,10894,0,0,0,0,0,27828,0,3018,39772,0,11132,447238,0,0,0,0,0,6138,1122,0,0,1922,0,143070,0,4250,0,41446,5900,5534,4724,0,0,165202,13614,0,0,0,0,0,0,0,46740,0,9018,0,0,0,0,0,0,344,0,0,0,16310,72590,0
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Parvimonas|s__Parvimonas_SGB6649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2298,0,0,0,0,0,0,0,0,0,2100,21546,0,0,0,0,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3636,0,1906,0,212,0,0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_ulcerans,0,0,0,0,0,0,0,0,254,0,0,0,0,589880,0,0,0,0,0,0,0,0,0,1365356,169012,0,0,0,0,2900,0,0,0,0,0,0,0,0,79198,232520,0,778464,0,0,0,0,0,4648,0,0,31562,0,0,0,0,0,0,0,0,0,0,0,0,0,191038,0,0,892,0,10778,0,225392,0,48154,0,0,0,26698,0,0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_parvirubra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1409658,1260906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3382,314392,491960,0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_SGB15451,0,1766,0,0,0,1223168,0,0,0,0,0,0,0,0,0,0,0,0,57924,202372,0,0,0,22752,0,19566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239946,0,0,0,0,0,0,23658,0,0,0,0,0,0,0,195020,0,0,0,0,0,0,0,171042,10156,71846,0,0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__GGB9819|s__GGB9819_SGB15460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86886,0,0,0,0,0,0,0,0,0,0,0,103578,0,0,0,0,0,0,0,71118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29922,0,0,0,0,1558,0,5268,0,0,0,0,62080,66196,6980,0,0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_SGB17154,0,0,0,0,0,0,0,0,0,12964,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30146,0,0,0,0,0,0,0,6388,0,0,0,0,0,0,0,0,0,9300,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_SGB17168,0,0,19262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17154,0,0,0,0,0,0,0,1050,0,0,0,0,0,0,100798,0,0,0,0,3700,0,0,0,0,76,166970,0,0,2320,868,4194,0,0,52268,0,0,0,276,0,0,0,0,14084,0,0,0,0,0,0,0,0,0,0,5700,0,0,0,0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_ICM47,0,0,24184,0,0,0,0,0,0,0,0,0,0,0,0,1236,0,0,0,0,0,66950,0,0,1980,1690,0,0,0,0,21500,372,0,110650,0,0,0,16262,0,2484,330,8504,0,0,1346,0,3260,16128,8092,214,58,0,944,0,0,16898,0,0,0,0,0,0,0,0,3972,0,28504,0,0,0,0,0,0,18504,0,0,0,0,0,0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_dentium,41536,2876,0,0,47286,0,0,0,0,3563988,0,63490,0,0,147810,0,0,0,0,0,148,0,0,0,0,41786,9978,0,17606,0,207148,0,0,73488,11364,0,104496,90328,0,0,0,0,0,23388,0,0,0,17842,0,77538,2146,0,0,0,0,0,104530,21420,0,0,0,0,0,228,0,37514,0,574926,3619026,0,0,0,14806,0,0,0,0,0,0,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_salyersiae,0,0,3711828,0,0,0,0,1168178,0,0,128212,0,2981580,0,0,0,0,0,0,0,0,0,0,82550,0,0,0,0,0,0,0,109976,0,0,0,0,0,0,0,0,0,0,7101142,0,9634,0,0,57846,0,0,1958806,0,1925864,490894,0,0,0,0,185330,0,0,0,0,0,0,57368,0,0,24814,0,43250,0,0,0,0,0,0,0,1287084,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri_clade_C,2174,16714,4018906,0,0,0,0,0,0,0,0,6684680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6924280,0,0,15142222,0,0,0,0,1140456,0,6450,6922,0,0,0,0,0,0,0,8004454,0,0,0,0,0,0,0,0,0,0,4109720,0,0,0,0,0,1590,0,0,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_veroralis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella|s__Granulicatella_adiacens,0,580,0,0,0,0,0,0,0,27132,0,0,0,0,0,470,0,0,0,0,0,552,0,0,0,2734,0,0,0,0,7878,0,0,412,0,0,0,602,0,0,3624,92,0,0,0,44472,0,2606,14166,0,140,13026,0,0,0,47798,0,0,0,0,0,0,0,0,0,0,4680,0,2738,0,7528,0,8428,1314,0,0,0,0,6436,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mutans,1706,0,0,0,39588,0,0,0,0,917940,0,0,0,0,7706,0,0,0,0,0,0,0,0,0,0,638,0,0,21372,0,1000410,0,0,832,0,0,0,2882,0,0,1202,0,0,0,0,0,0,0,0,0,812,0,0,0,0,0,372,972,5488,0,0,0,0,23860,0,24848,0,0,1848532,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB76046|o__OFGB76046|f__FGB76046|g__GGB55957|s__GGB55957_SGB77276,0,0,0,0,0,0,12214,0,0,0,0,0,0,1598,0,0,0,0,0,0,0,6564,0,0,0,0,10194,0,0,0,0,6304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3792,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,26590,0,0,0,0,0,0,0,6478
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_C5_48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77704,0,0,0,0,0,0,78360,0,8518,554300,0,32186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312272,0,0,0,0,0,573100,0,0,0,0,0,0,0,494968,0,0,0,0,0,0,70864,0,52968,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_clostridioformis,0,0,0,0,0,0,89722,0,37546,0,0,0,0,330028,23128,101708,0,0,666588,4490,44824,108518,59540,0,104318,0,0,0,0,4834,0,0,0,13224,0,0,184800,0,1588010,868016,0,54230,12940,0,0,0,0,2494,0,0,219506,0,10032,0,0,0,0,534,0,0,0,0,0,0,0,0,10514,74482,0,9196,0,164578,0,196688,5764,0,0,0,0,21596
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB79916|s__GGB79916_SGB4587,0,0,0,0,0,0,0,0,0,0,0,22052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5736,0,0,284,0,0,396116,7718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoanaerobaculum|s__Lachnoanaerobaculum_orale,0,0,0,0,0,0,0,0,0,1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,2580,0,0,0,0,0,0,782,0,0,358,0,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,5998,1888,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Tyzzerella|s__Tyzzerella_nexilis,0,0,0,0,0,0,334940,0,0,17696,0,12976,0,0,0,0,0,0,0,0,0,0,592262,0,217776,0,63896,859522,0,484396,731744,859218,0,127182,0,0,0,0,0,0,0,7272896,0,0,0,193514,0,0,0,193160,607320,3204896,0,0,0,232060,0,0,0,0,0,0,0,0,239716,0,0,0,0,0,0,263698,0,0,0,148342,0,0,0,0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Solobacterium|s__Solobacterium_SGB6829,442,0,3632,0,0,842,0,0,0,0,0,0,0,0,232,1760,0,0,0,0,0,7220,460,616,1948,0,202,0,0,0,12692,0,0,21294,0,0,510,646,0,0,4040,0,0,872,0,0,0,14922,1612,886,4836,0,5382,0,0,4420,884,1106,0,0,1398,0,0,0,708,210,1454,15666,5466,0,634,0,2106,232,486,2384,0,0,0,0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Solobacterium|s__Solobacterium_moorei,0,0,0,0,0,0,0,0,0,978,0,0,0,0,0,0,0,0,0,0,0,6430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149566,0,0,0,0,8638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252016,1816,162276,0,0,13656,0,0,0,1586,0,4564,0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_micronuciformis,2610,0,0,0,0,0,0,0,0,92394,0,0,0,0,53234,0,0,0,0,0,0,3690,0,0,0,0,0,0,0,0,0,0,3970,1225938,0,0,3552,3352,0,764976,0,0,0,0,0,52622,0,4310,0,13596,29976,0,0,0,0,16576,1089946,0,0,0,0,0,0,0,2752,944,1486,0,4820,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_pseudoperiodonticum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,0,0,0,0,0,0,0,0,0,0,0,81234,0,0,0,0,0,1972,1358,0,0,1042,0,25318,0,1720,2932,0,29708,0,0,0,0,2656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4416,6530,0,0,0,0,29510,0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_wadsworthia,91052,4470,2028,0,0,0,0,0,55706,1976,12724,158344,194568,0,109600,294048,182844,193624,8368,0,149220,341148,0,0,379510,7520,270914,71826,87442,3292,0,3362,34762,0,54044,102690,0,15854,309026,0,78912,202552,329536,77508,1724,24046,138700,31014,369216,236948,107014,313150,0,25730,132598,0,0,0,104940,81822,101874,0,0,167204,392098,23144,132356,0,123564,305218,54106,0,224884,221868,99170,0,77836,0,180540,305002
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_rectus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter|s__Helicobacter_cinaedi,0,0,0,0,0,0,0,0,0,0,130424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas|s__Aeromonas_dhakensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae|g__Fannyhessea|s__Fannyhessea_vaginae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9418,0,0,0,0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Gardnerella|s__Gardnerella_vaginalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,1606,0,0,0,0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_tanakaei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33980,178,0,0,0,0,0,0,31754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,0,0,0,0,0,0,0,0,331818,200,0,0,0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__GGB51959|s__GGB51959_SGB72479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,18544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5154,14598,0,0,1698,0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_urolithinfaciens,0,0,0,0,0,0,0,316,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,17512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1518,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1346,0,682,0,0,0,0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Raoultibacter|s__Raoultibacter_timonensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,3970,0,0,0,0,0,0,0,0,0,0,0,10050,0,0,1128,0,0,6186,0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Slackia|s__Slackia_SGB14780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8464,0,0,0,0,106304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29056,0,0,0,0
